claim_id,paper_id,year,atomic_claim,claim_index,extractor_model,prompt_hash,run_id,created_at
clm_f633eef21667829d,2020.aacl-main.85,2020,"Indo4B is a large clean Indonesian dataset compiled from publicly available sources such as social media texts, blogs, news, and websites.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_69de67011b024422,2020.aacl-main.85,2020,IndoBERT is a set of Indonesian pre-trained language models trained on the Indo4B dataset.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_217384b2103e0139,2020.aacl-main.85,2020,Baseline models are released for all twelve IndoNLU tasks.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_720bc86f7cba21c6,2020.aacl-main.85,2020,A framework for benchmark evaluation of Indonesian natural language understanding systems is released.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_43fb8d3170e2574d,2022.aacl-main.22,2022,"CrowdChecked provides a large-scale collection of 330,000 tweets paired with corresponding fact-checking articles.",0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ce3980daa40fc344,2022.aacl-main.22,2022,An end-to-end framework employing modified self-adaptive training learns from noisy crowd-sourced tweet–article pairs in a distant supervision scenario.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5a69c8013972f61e,2022.aacl-main.22,2022,The framework achieves state-of-the-art performance on the CLEF’21 CheckThat! test set.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_4c9a8547c78218cf,2022.aacl-main.1,2022,An alternative training strategy that explicitly incorporates utterance frequency improves model robustness to distribution shifts between typical NLU data and real-world data.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_f59c11de95299f6a,2022.aacl-main.1,2022,"A methodology is introduced to simulate utterance usage and create head, body, and tail segments in public NLU corpora.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_83ce70429355faeb,2022.aacl-main.1,2022,Two domain generalization approaches are adapted for named entity recognition.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_b6a4c85753278829,2022.aacl-main.1,2022,The proposed approaches increase semantic accuracy on tail data compared to baseline methods.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_def380271d908d18,2022.aacl-main.1,2022,Analysis reveals that the reasons for observed improvements differ from those reported in previous work.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_34ea3e16f1d67bb3,2022.aacl-main.33,2022,Attentive Variational State Tracker (AVAST) approximates belief state distribution for a reinforced navigator using a variational approach.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_be7801252f90959d,2022.aacl-main.33,2022,A fine-tuning process using policy optimization stabilizes the learning procedure for the reinforced navigator.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_e20686b5a4689149,2022.aacl-main.33,2022,AVAST improves generalization in vision-and-language navigation tasks compared to previous methods.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_6b0b23a5b29ec124,2022.aacl-main.33,2022,AVAST achieves significant performance in unseen environments without requiring additional exploration.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_fc722dcf6936de29,2020.aacl-main.36,2020,Ancestral sampling algorithms for auto-regressive language models are characterized using the quality-diversity trade-off.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c238be936d9f7093,2020.aacl-main.36,2020,"Entropy reduction, order preservation, and slope preservation are identified as key properties shared among top-k, nucleus, and tempered sampling.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_30bc19487a038974,2020.aacl-main.36,2020,"A set of new sampling methods is introduced that satisfies entropy reduction, order preservation, and slope preservation.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_23686aa0c6509bc0,2020.aacl-main.36,2020,"Another set of new sampling methods is introduced that violates at least one of entropy reduction, order preservation, or slope preservation.",3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_06e41b788df356b5,2020.aacl-main.36,2020,Violating any of the identified properties leads to drastic performance degradation in open-ended language generation as measured by the quality-diversity trade-off.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_4a33d7ef1d780e9b,2020.aacl-main.36,2020,Sampling methods that satisfy all three identified properties achieve performance comparable to existing sampling algorithms.,5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_41221fae3404dd05,2022.aacl-main.39,2022,Director is a unified generator-classifier architecture that adds a classification head to each output token alongside the language modeling head.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_9e1ec817511e1258,2022.aacl-main.39,2022,Director is trained jointly on standard language modeling data and data labeled with desirable and undesirable sequences.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_8417dc92e9d4bfaa,2022.aacl-main.39,2022,"Director achieves competitive training and decoding speed relative to standard language models while avoiding toxic, repetitive, and contradictory generations and maintaining generation quality.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_3c326f3d41477c7b,2022.aacl-main.39,2022,Director outperforms existing model guiding approaches in both accuracy and efficiency.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_b85bc611a758c7b2,2022.aacl-main.10,2022,Missing Modality-based Meta Sampling (M3S) is a meta-sampling approach for multimodal sentiment analysis with missing modalities.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_7446b52bf072355a,2022.aacl-main.10,2022,M3S formulates a missing-modality sampling strategy within the modal-agnostic meta-learning (MAML) framework.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_6d0158bc7e29a156,2022.aacl-main.10,2022,M3S can be applied as an efficient add-on training component to existing multimodal sentiment analysis models.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5217fce8cd4c83b0,2022.aacl-main.10,2022,M3S improves performance of multimodal sentiment analysis models on data with a mixture of missing modalities.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_8b39208151beb666,2022.aacl-main.10,2022,"Experiments on IEMOCAP, SIMS, and CMU-MOSI demonstrate that M3S achieves superior performance compared with recent state-of-the-art methods.",4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ad3729b4a0641ee8,2022.aacl-main.35,2022,A novel training strategy models flexible relative proximity of neighbors retrieved from a resource-rich corpus to learn the amount of knowledge transfer for hate speech detection.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_08b3db86d6b6cd25,2022.aacl-main.35,2022,Neighborhood information is incorporated with Optimal Transport to exploit the geometry of the data embedding space in hate speech detection.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_abf8e4beba043a74,2022.aacl-main.35,2022,Aligning joint embedding and label distributions of neighbors improves low-resource hate speech detection performance over strong baselines.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_979ba39b2e5909d3,2022.aacl-main.55,2022,Resources for fairness evaluation in the Indian context are built.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_4d336d111cc2aa09,2022.aacl-main.55,2022,Prediction biases along prominent axes of social disparities in India are demonstrated using the built resources.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1ef05f93c7073b6d,2022.aacl-main.55,2022,Social stereotypes for region and religion are shown to be prevalent in corpora and models.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_d70c362cf32eb465,2022.aacl-main.55,2022,A holistic research agenda to re-contextualize NLP fairness research for the Indian context is outlined.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_2ade7b41e75d07f7,2022.aacl-main.55,2022,The proposed framework for re-contextualizing NLP fairness can be generalized to other geo-cultural contexts.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_95ee61adba807b1a,2020.aacl-main.74,2020,A knowledge-enhanced method for named entity disambiguation incorporates factual and conceptual knowledge graphs to improve semantic matching between candidate entities and mention contexts in short text.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_4295249ec484efc8,2020.aacl-main.74,2020,Factual and conceptual knowledge graphs are introduced to provide additional knowledge that addresses information ambiguity and incompleteness in short-text named entity disambiguation.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_baab17fc0dcdd835,2020.aacl-main.74,2020,The method achieves state-of-the-art performance on three standard named entity disambiguation datasets.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_e22a50571c47da7e,2020.aacl-main.74,2020,The method achieves significant improvement over previous methods on a large manually annotated short-text dataset.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_85ea4d33863ff081,2020.aacl-main.74,2020,A large manually annotated short-text dataset for named entity disambiguation is released for research use.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_68bc111ece51cfaa,2022.aacl-main.14,2022,ProtoPatient combines prototypical networks with label-wise attention to enable interpretable diagnosis prediction from clinical text.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_a70648bdf6ae800b,2022.aacl-main.14,2022,"ProtoPatient makes predictions by identifying text segments similar to prototypical patients, thereby providing justifications understandable to clinicians.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_7cb0adbfe502cb4f,2022.aacl-main.14,2022,ProtoPatient outperforms existing baselines on two publicly available clinical diagnosis prediction datasets.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_cac18dd55231e74b,2022.aacl-main.14,2022,Quantitative and qualitative evaluations with medical doctors demonstrate that ProtoPatient provides valuable explanations for clinical decision support.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_822ac75ac8bb1baa,2022.aacl-main.37,2022,RecInDial integrates recommendation into dialog generation using a vocabulary pointer.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_8d0585009c2cf419,2022.aacl-main.37,2022,RecInDial incorporates a knowledge-aware bias learned from an entity-oriented knowledge graph to improve recommendation performance.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_a2a14bbc89070729,2022.aacl-main.37,2022,RecInDial fine-tunes large-scale pretrained language models to generate fluent and diverse conversational responses.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_76acbaf0fea822eb,2022.aacl-main.37,2022,RecInDial introduces an end-to-end evaluation protocol for conversational recommender systems that assesses overall system performance.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_052a607576efa8c7,2022.aacl-main.37,2022,RecInDial achieves state-of-the-art performance on the ReDial benchmark dataset.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_9c28e56f156250bc,2022.aacl-main.20,2022,Cognitive Knowledge Graph (CogKG) unifies expert rules and relational facts into a single representation of heterogeneous symbolic knowledge.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_122207495c483130,2022.aacl-main.20,2022,A general framework enables unified knowledge representations to perform both learning and reasoning.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_d9ef9bad11689192,2022.aacl-main.20,2022,"When no labeled data are available, the framework utilizes symbolic knowledge directly as the decision basis for reasoning.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_109e8c15713caa39,2022.aacl-main.20,2022,"When labeled data are available, the framework casts symbolic knowledge as a trainable neural architecture optimized via gradient descent.",3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_eab5acb27df392f1,2022.aacl-main.20,2022,Empirical evaluation on two clinical diagnosis benchmarks shows that the proposed method outperforms traditional knowledge-driven and data-driven methods.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1dd522615c12b566,2022.aacl-main.36,2022,"Bag-of-Vectors Autoencoders encode text into a variable-size bag of vectors that grows with text length, enabling encoding and reconstruction of much longer texts than standard autoencoders.",0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_efa8b845d52419dc,2022.aacl-main.36,2022,Regularization techniques are introduced to facilitate learning meaningful operations in the latent space of Bag-of-Vectors Autoencoders.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_92d984762f6fc4a5,2022.aacl-main.36,2022,A training scheme with a novel loss function and neural architecture is adapted to map an input bag of vectors to an output bag of vectors.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_9e454dffc1deeb47,2022.aacl-main.36,2022,Empirical evaluations on unsupervised sentiment transfer show that the proposed method outperforms a standard autoencoder.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5b349ae6bb892f12,2022.aacl-short.1,2022,A shared-private multitask architecture based on transfer learning is designed for humor detection across multiple humor forms.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5205a0a752e7e95c,2022.aacl-short.1,2022,The architecture is evaluated on four gold standard humor detection datasets.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
