claim_id,paper_id,year,cluster,cluster_name
5656,2021.emnlp-main.190,2021,-1,noise
5657,2021.emnlp-main.398,2021,11,"dialogue, dialog, dialogues"
5658,2021.emnlp-main.398,2021,11,"dialogue, dialog, dialogues"
5659,2021.emnlp-main.398,2021,11,"dialogue, dialog, dialogues"
5660,2021.emnlp-main.398,2021,11,"dialogue, dialog, dialogues"
5661,2021.emnlp-main.398,2021,11,"dialogue, dialog, dialogues"
5662,2021.emnlp-main.398,2021,11,"dialogue, dialog, dialogues"
5663,2021.emnlp-main.362,2021,1,"aspect, sentiment, opinion"
5664,2021.emnlp-main.362,2021,1,"aspect, sentiment, opinion"
5665,2021.emnlp-main.204,2021,58,"relation, extraction, document"
5666,2021.emnlp-main.204,2021,58,"relation, extraction, document"
5667,2021.emnlp-main.580,2021,43,"translation, machine, neural"
5668,2021.emnlp-main.580,2021,43,"translation, machine, neural"
5669,2021.emnlp-main.580,2021,43,"translation, machine, neural"
5670,2021.emnlp-main.225,2021,57,"retrieval, dense, retrievers"
5671,2021.emnlp-main.225,2021,57,"retrieval, dense, retrievers"
5672,2021.emnlp-main.663,2021,-1,noise
5673,2021.emnlp-main.663,2021,-1,noise
5674,2021.emnlp-main.663,2021,-1,noise
5675,2021.emnlp-main.663,2021,43,"translation, machine, neural"
5676,2021.emnlp-main.663,2021,19,"discourse, segmentation, relation"
5677,2021.emnlp-main.58,2021,71,"multilingual, lingual, language"
5678,2021.emnlp-main.58,2021,-1,noise
5679,2021.emnlp-main.58,2021,-1,noise
5680,2021.emnlp-main.433,2021,58,"relation, extraction, document"
5681,2021.emnlp-main.433,2021,58,"relation, extraction, document"
5682,2021.emnlp-main.433,2021,58,"relation, extraction, document"
5683,2021.emnlp-main.4,2021,43,"translation, machine, neural"
5684,2021.emnlp-main.4,2021,43,"translation, machine, neural"
5685,2021.emnlp-main.4,2021,43,"translation, machine, neural"
5686,2021.emnlp-main.4,2021,56,"attention, training, pruning"
5687,2021.emnlp-main.4,2021,42,"speech, translation, end"
5688,2021.emnlp-main.78,2021,56,"attention, training, pruning"
5689,2021.emnlp-main.78,2021,56,"attention, training, pruning"
5690,2021.emnlp-main.78,2021,74,"embeddings, sentence, embedding"
5691,2021.emnlp-main.277,2021,-1,noise
5692,2021.emnlp-main.277,2021,-1,noise
5693,2021.emnlp-main.277,2021,-1,noise
5694,2021.emnlp-main.485,2021,-1,noise
5695,2021.emnlp-main.485,2021,-1,noise
5696,2021.emnlp-main.55,2021,6,"visual, vision, image"
5697,2021.emnlp-main.55,2021,6,"visual, vision, image"
5698,2021.emnlp-main.55,2021,6,"visual, vision, image"
5699,2021.emnlp-main.55,2021,6,"visual, vision, image"
5700,2021.emnlp-main.55,2021,6,"visual, vision, image"
5701,2021.emnlp-main.478,2021,43,"translation, machine, neural"
5702,2021.emnlp-main.776,2021,56,"attention, training, pruning"
5703,2021.emnlp-main.776,2021,56,"attention, training, pruning"
5704,2021.emnlp-main.776,2021,-1,noise
5705,2021.emnlp-main.776,2021,8,"adversarial, attacks, attack"
5706,2021.emnlp-main.133,2021,78,"language, large, tuning"
5707,2021.emnlp-main.133,2021,56,"attention, training, pruning"
5708,2021.emnlp-main.133,2021,79,"language, natural, inference"
5709,2021.emnlp-main.133,2021,56,"attention, training, pruning"
5710,2021.emnlp-main.115,2021,8,"adversarial, attacks, attack"
5711,2021.emnlp-main.115,2021,8,"adversarial, attacks, attack"
5712,2021.emnlp-main.115,2021,8,"adversarial, attacks, attack"
5713,2021.emnlp-main.115,2021,8,"adversarial, attacks, attack"
5714,2021.emnlp-main.115,2021,8,"adversarial, attacks, attack"
5715,2021.emnlp-main.262,2021,-1,noise
5716,2021.emnlp-main.262,2021,43,"translation, machine, neural"
5717,2021.emnlp-main.262,2021,43,"translation, machine, neural"
5718,2021.emnlp-main.262,2021,43,"translation, machine, neural"
5719,2021.emnlp-main.268,2021,-1,noise
5720,2021.emnlp-main.268,2021,-1,noise
5721,2021.emnlp-main.268,2021,71,"multilingual, lingual, language"
5722,2021.emnlp-main.268,2021,43,"translation, machine, neural"
5723,2021.emnlp-main.268,2021,43,"translation, machine, neural"
5724,2021.emnlp-main.177,2021,41,"speech, speaker, audio"
5725,2021.emnlp-main.177,2021,11,"dialogue, dialog, dialogues"
5726,2021.emnlp-main.541,2021,41,"speech, speaker, audio"
5727,2021.emnlp-main.541,2021,-1,noise
5728,2021.emnlp-main.541,2021,56,"attention, training, pruning"
5729,2021.emnlp-main.422,2021,10,"event, extraction, temporal"
5730,2021.emnlp-main.422,2021,10,"event, extraction, temporal"
5731,2021.emnlp-main.422,2021,10,"event, extraction, temporal"
5732,2021.emnlp-main.422,2021,10,"event, extraction, temporal"
5733,2021.emnlp-main.422,2021,10,"event, extraction, temporal"
5734,2021.emnlp-main.330,2021,7,"summarization, summaries, summary"
5735,2021.emnlp-main.330,2021,7,"summarization, summaries, summary"
5736,2021.emnlp-main.330,2021,7,"summarization, summaries, summary"
5737,2021.emnlp-main.330,2021,7,"summarization, summaries, summary"
5738,2021.emnlp-main.718,2021,78,"language, large, tuning"
5739,2021.emnlp-main.718,2021,-1,noise
5740,2021.emnlp-main.718,2021,15,"shot, zero, learning"
5741,2021.emnlp-main.718,2021,15,"shot, zero, learning"
5742,2021.emnlp-main.185,2021,11,"dialogue, dialog, dialogues"
5743,2021.emnlp-main.185,2021,11,"dialogue, dialog, dialogues"
5744,2021.emnlp-main.185,2021,11,"dialogue, dialog, dialogues"
5745,2021.emnlp-main.185,2021,11,"dialogue, dialog, dialogues"
5746,2021.emnlp-main.794,2021,45,"reinforcement, language, reward"
5747,2021.emnlp-main.241,2021,56,"attention, training, pruning"
5748,2021.emnlp-main.241,2021,-1,noise
5749,2021.emnlp-main.241,2021,8,"adversarial, attacks, attack"
5750,2021.emnlp-main.773,2021,6,"visual, vision, image"
5751,2021.emnlp-main.773,2021,6,"visual, vision, image"
5752,2021.emnlp-main.773,2021,6,"visual, vision, image"
5753,2021.emnlp-main.773,2021,6,"visual, vision, image"
5754,2021.emnlp-main.773,2021,56,"attention, training, pruning"
5755,2021.emnlp-main.780,2021,-1,noise
5756,2021.emnlp-main.780,2021,7,"summarization, summaries, summary"
5757,2021.emnlp-main.780,2021,74,"embeddings, sentence, embedding"
5758,2021.emnlp-main.780,2021,-1,noise
5759,2021.emnlp-main.780,2021,-1,noise
5760,2021.emnlp-main.761,2021,58,"relation, extraction, document"
5761,2021.emnlp-main.761,2021,58,"relation, extraction, document"
5762,2021.emnlp-main.593,2021,11,"dialogue, dialog, dialogues"
5763,2021.emnlp-main.593,2021,11,"dialogue, dialog, dialogues"
5764,2021.emnlp-main.593,2021,11,"dialogue, dialog, dialogues"
5765,2021.emnlp-main.815,2021,10,"event, extraction, temporal"
5766,2021.emnlp-main.815,2021,10,"event, extraction, temporal"
5767,2021.emnlp-main.815,2021,10,"event, extraction, temporal"
5768,2021.emnlp-main.308,2021,-1,noise
5769,2021.emnlp-main.308,2021,-1,noise
5770,2021.emnlp-main.308,2021,-1,noise
5771,2021.emnlp-main.308,2021,-1,noise
5772,2021.emnlp-main.332,2021,50,"code, commit, program"
5773,2021.emnlp-main.332,2021,50,"code, commit, program"
5774,2021.emnlp-main.332,2021,50,"code, commit, program"
5775,2021.emnlp-main.332,2021,50,"code, commit, program"
5776,2021.emnlp-main.814,2021,65,"entity, linking, mention"
5777,2021.emnlp-main.814,2021,65,"entity, linking, mention"
5778,2021.emnlp-main.814,2021,65,"entity, linking, mention"
5779,2021.emnlp-main.814,2021,-1,noise
5780,2021.emnlp-main.746,2021,15,"shot, zero, learning"
5781,2021.emnlp-main.746,2021,15,"shot, zero, learning"
5782,2021.emnlp-main.746,2021,15,"shot, zero, learning"
5783,2021.emnlp-main.746,2021,15,"shot, zero, learning"
5784,2021.emnlp-main.226,2021,65,"entity, linking, mention"
5785,2021.emnlp-main.226,2021,65,"entity, linking, mention"
5786,2021.emnlp-main.226,2021,56,"attention, training, pruning"
5787,2021.emnlp-main.226,2021,-1,noise
5788,2021.emnlp-main.813,2021,66,"named, entity, recognition"
5789,2021.emnlp-main.813,2021,66,"named, entity, recognition"
5790,2021.emnlp-main.813,2021,66,"named, entity, recognition"
5791,2021.emnlp-main.813,2021,66,"named, entity, recognition"
5792,2021.emnlp-main.813,2021,-1,noise
5793,2021.emnlp-main.727,2021,1,"aspect, sentiment, opinion"
5794,2021.emnlp-main.727,2021,1,"aspect, sentiment, opinion"
5795,2021.emnlp-main.727,2021,1,"aspect, sentiment, opinion"
5796,2021.emnlp-main.468,2021,78,"language, large, tuning"
5797,2021.emnlp-main.468,2021,78,"language, large, tuning"
5798,2021.emnlp-main.468,2021,56,"attention, training, pruning"
5799,2021.emnlp-main.468,2021,56,"attention, training, pruning"
5800,2021.emnlp-main.174,2021,-1,noise
5801,2021.emnlp-main.174,2021,-1,noise
5802,2021.emnlp-main.174,2021,11,"dialogue, dialog, dialogues"
5803,2021.emnlp-main.511,2021,56,"attention, training, pruning"
5804,2021.emnlp-main.511,2021,38,"distillation, student, knowledge"
5805,2021.emnlp-main.511,2021,36,"stance, detection, news"
5806,2021.emnlp-main.587,2021,11,"dialogue, dialog, dialogues"
5807,2021.emnlp-main.587,2021,11,"dialogue, dialog, dialogues"
5808,2021.emnlp-main.587,2021,28,"human, annotator, agreement"
5809,2021.emnlp-main.587,2021,11,"dialogue, dialog, dialogues"
5810,2021.emnlp-main.587,2021,11,"dialogue, dialog, dialogues"
5811,2021.emnlp-main.611,2021,-1,noise
5812,2021.emnlp-main.611,2021,-1,noise
5813,2021.emnlp-main.611,2021,26,"grammatical, correction, error"
5814,2021.emnlp-main.681,2021,33,"generation, text, language"
5815,2021.emnlp-main.681,2021,33,"generation, text, language"
5816,2021.emnlp-main.681,2021,33,"generation, text, language"
5817,2021.emnlp-main.750,2021,53,"graph, knowledge, completion"
5818,2021.emnlp-main.750,2021,53,"graph, knowledge, completion"
5819,2021.emnlp-main.750,2021,56,"attention, training, pruning"
5820,2021.emnlp-main.750,2021,-1,noise
5821,2021.emnlp-main.750,2021,53,"graph, knowledge, completion"
5822,2021.emnlp-main.442,2021,66,"named, entity, recognition"
5823,2021.emnlp-main.442,2021,66,"named, entity, recognition"
5824,2021.emnlp-main.442,2021,66,"named, entity, recognition"
5825,2021.emnlp-main.442,2021,66,"named, entity, recognition"
5826,2021.emnlp-main.594,2021,7,"summarization, summaries, summary"
5827,2021.emnlp-main.594,2021,25,"medical, clinical, radiology"
5828,2021.emnlp-main.594,2021,7,"summarization, summaries, summary"
5829,2021.emnlp-main.594,2021,7,"summarization, summaries, summary"
5830,2021.emnlp-main.263,2021,56,"attention, training, pruning"
5831,2021.emnlp-main.263,2021,56,"attention, training, pruning"
5832,2021.emnlp-main.263,2021,56,"attention, training, pruning"
5833,2021.emnlp-main.263,2021,43,"translation, machine, neural"
5834,2021.emnlp-main.263,2021,-1,noise
5835,2021.emnlp-main.505,2021,56,"attention, training, pruning"
5836,2021.emnlp-main.505,2021,-1,noise
5837,2021.emnlp-main.505,2021,-1,noise
5838,2021.emnlp-main.505,2021,-1,noise
5839,2021.emnlp-main.505,2021,-1,noise
5840,2021.emnlp-main.85,2021,11,"dialogue, dialog, dialogues"
5841,2021.emnlp-main.85,2021,-1,noise
5842,2021.emnlp-main.720,2021,6,"visual, vision, image"
5843,2021.emnlp-main.720,2021,6,"visual, vision, image"
5844,2021.emnlp-main.720,2021,6,"visual, vision, image"
5845,2021.emnlp-main.720,2021,6,"visual, vision, image"
5846,2021.emnlp-main.720,2021,6,"visual, vision, image"
5847,2021.emnlp-main.487,2021,68,"question, answering, questions"
5848,2021.emnlp-main.487,2021,68,"question, answering, questions"
5849,2021.emnlp-main.487,2021,68,"question, answering, questions"
5850,2021.emnlp-main.487,2021,68,"question, answering, questions"
5851,2021.emnlp-main.591,2021,16,"intent, shot, classification"
5852,2021.emnlp-main.591,2021,-1,noise
5853,2021.emnlp-main.653,2021,-1,noise
5854,2021.emnlp-main.653,2021,27,"causal, llm, judge"
5855,2021.emnlp-main.653,2021,-1,noise
5856,2021.emnlp-main.165,2021,6,"visual, vision, image"
5857,2021.emnlp-main.165,2021,6,"visual, vision, image"
5858,2021.emnlp-main.165,2021,6,"visual, vision, image"
5859,2021.emnlp-main.165,2021,6,"visual, vision, image"
5860,2021.emnlp-main.464,2021,8,"adversarial, attacks, attack"
5861,2021.emnlp-main.464,2021,8,"adversarial, attacks, attack"
5862,2021.emnlp-main.464,2021,8,"adversarial, attacks, attack"
5863,2021.emnlp-main.464,2021,8,"adversarial, attacks, attack"
5864,2021.emnlp-main.354,2021,11,"dialogue, dialog, dialogues"
5865,2021.emnlp-main.354,2021,-1,noise
5866,2021.emnlp-main.354,2021,11,"dialogue, dialog, dialogues"
5867,2021.emnlp-main.354,2021,11,"dialogue, dialog, dialogues"
5868,2021.emnlp-main.354,2021,11,"dialogue, dialog, dialogues"
5869,2021.emnlp-main.428,2021,10,"event, extraction, temporal"
5870,2021.emnlp-main.428,2021,10,"event, extraction, temporal"
5871,2021.emnlp-main.428,2021,10,"event, extraction, temporal"
5872,2021.emnlp-main.428,2021,10,"event, extraction, temporal"
5873,2021.emnlp-main.428,2021,10,"event, extraction, temporal"
5874,2021.emnlp-main.297,2021,60,"passage, retrieval, dense"
5875,2021.emnlp-main.297,2021,59,"query, passage, question"
5876,2021.emnlp-main.297,2021,-1,noise
5877,2021.emnlp-main.297,2021,60,"passage, retrieval, dense"
5878,2021.emnlp-main.297,2021,-1,noise
5879,2021.emnlp-main.129,2021,43,"translation, machine, neural"
5880,2021.emnlp-main.129,2021,43,"translation, machine, neural"
5881,2021.emnlp-main.129,2021,43,"translation, machine, neural"
5882,2021.emnlp-main.129,2021,43,"translation, machine, neural"
5883,2021.emnlp-main.613,2021,-1,noise
5884,2021.emnlp-main.613,2021,-1,noise
5885,2021.emnlp-main.613,2021,-1,noise
5886,2021.emnlp-main.613,2021,-1,noise
5887,2021.emnlp-main.613,2021,-1,noise
5888,2021.emnlp-main.625,2021,-1,noise
5889,2021.emnlp-main.625,2021,56,"attention, training, pruning"
5890,2021.emnlp-main.625,2021,-1,noise
5891,2021.emnlp-main.625,2021,-1,noise
5892,2021.emnlp-main.625,2021,53,"graph, knowledge, completion"
5893,2021.emnlp-main.423,2021,10,"event, extraction, temporal"
5894,2021.emnlp-main.423,2021,10,"event, extraction, temporal"
5895,2021.emnlp-main.423,2021,10,"event, extraction, temporal"
5896,2021.emnlp-main.423,2021,10,"event, extraction, temporal"
5897,2021.emnlp-main.675,2021,43,"translation, machine, neural"
5898,2021.emnlp-main.675,2021,78,"language, large, tuning"
5899,2021.emnlp-main.675,2021,71,"multilingual, lingual, language"
5900,2021.emnlp-main.675,2021,78,"language, large, tuning"
5901,2021.emnlp-main.196,2021,7,"summarization, summaries, summary"
5902,2021.emnlp-main.196,2021,-1,noise
5903,2021.emnlp-main.196,2021,-1,noise
5904,2021.emnlp-main.196,2021,7,"summarization, summaries, summary"
5905,2021.emnlp-main.142,2021,11,"dialogue, dialog, dialogues"
5906,2021.emnlp-main.142,2021,11,"dialogue, dialog, dialogues"
5907,2021.emnlp-main.142,2021,11,"dialogue, dialog, dialogues"
5908,2021.emnlp-main.666,2021,43,"translation, machine, neural"
5909,2021.emnlp-main.666,2021,43,"translation, machine, neural"
5910,2021.emnlp-main.666,2021,43,"translation, machine, neural"
5911,2021.emnlp-main.712,2021,-1,noise
5912,2021.emnlp-main.712,2021,-1,noise
5913,2021.emnlp-main.712,2021,58,"relation, extraction, document"
5914,2021.emnlp-main.781,2021,18,"emotion, emotions, conversations"
5915,2021.emnlp-main.781,2021,18,"emotion, emotions, conversations"
5916,2021.emnlp-main.533,2021,43,"translation, machine, neural"
5917,2021.emnlp-main.533,2021,43,"translation, machine, neural"
5918,2021.emnlp-main.533,2021,43,"translation, machine, neural"
5919,2021.emnlp-main.533,2021,43,"translation, machine, neural"
5920,2021.emnlp-main.671,2021,-1,noise
5921,2021.emnlp-main.671,2021,56,"attention, training, pruning"
5922,2021.emnlp-main.150,2021,37,"political, social, language"
5923,2021.emnlp-main.138,2021,56,"attention, training, pruning"
5924,2021.emnlp-main.138,2021,56,"attention, training, pruning"
5925,2021.emnlp-main.138,2021,-1,noise
5926,2021.emnlp-main.138,2021,78,"language, large, tuning"
5927,2021.emnlp-main.138,2021,56,"attention, training, pruning"
5928,2021.emnlp-main.272,2021,72,"reasoning, math, problems"
5929,2021.emnlp-main.272,2021,72,"reasoning, math, problems"
5930,2021.emnlp-main.272,2021,72,"reasoning, math, problems"
5931,2021.emnlp-main.652,2021,11,"dialogue, dialog, dialogues"
5932,2021.emnlp-main.652,2021,19,"discourse, segmentation, relation"
5933,2021.emnlp-main.767,2021,11,"dialogue, dialog, dialogues"
5934,2021.emnlp-main.767,2021,-1,noise
5935,2021.emnlp-main.767,2021,11,"dialogue, dialog, dialogues"
5936,2021.emnlp-main.705,2021,64,"commonsense, reasoning, knowledge"
5937,2021.emnlp-main.705,2021,64,"commonsense, reasoning, knowledge"
5938,2021.emnlp-main.705,2021,-1,noise
5939,2021.emnlp-main.705,2021,64,"commonsense, reasoning, knowledge"
5940,2021.emnlp-main.705,2021,56,"attention, training, pruning"
5941,2021.emnlp-main.506,2021,72,"reasoning, math, problems"
5942,2021.emnlp-main.506,2021,3,"paraphrase, paraphrases, paraphrasing"
5943,2021.emnlp-main.506,2021,3,"paraphrase, paraphrases, paraphrasing"
5944,2021.emnlp-main.273,2021,72,"reasoning, math, problems"
5945,2021.emnlp-main.273,2021,-1,noise
5946,2021.emnlp-main.273,2021,-1,noise
5947,2021.emnlp-main.229,2021,56,"attention, training, pruning"
5948,2021.emnlp-main.229,2021,56,"attention, training, pruning"
5949,2021.emnlp-main.229,2021,56,"attention, training, pruning"
5950,2021.emnlp-main.229,2021,56,"attention, training, pruning"
5951,2021.emnlp-main.229,2021,-1,noise
5952,2021.emnlp-main.694,2021,-1,noise
5953,2021.emnlp-main.694,2021,-1,noise
5954,2021.emnlp-main.460,2021,-1,noise
5955,2021.emnlp-main.460,2021,16,"intent, shot, classification"
5956,2021.emnlp-main.636,2021,10,"event, extraction, temporal"
5957,2021.emnlp-main.636,2021,10,"event, extraction, temporal"
5958,2021.emnlp-main.636,2021,10,"event, extraction, temporal"
5959,2021.emnlp-main.636,2021,10,"event, extraction, temporal"
5960,2021.emnlp-main.307,2021,-1,noise
5961,2021.emnlp-main.307,2021,8,"adversarial, attacks, attack"
5962,2021.emnlp-main.307,2021,-1,noise
5963,2021.emnlp-main.307,2021,27,"causal, llm, judge"
5964,2021.emnlp-main.307,2021,-1,noise
5965,2021.emnlp-main.640,2021,57,"retrieval, dense, retrievers"
5966,2021.emnlp-main.640,2021,56,"attention, training, pruning"
5967,2021.emnlp-main.703,2021,-1,noise
5968,2021.emnlp-main.703,2021,-1,noise
5969,2021.emnlp-main.703,2021,52,"nli, nlp, examples"
5970,2021.emnlp-main.432,2021,-1,noise
5971,2021.emnlp-main.432,2021,8,"adversarial, attacks, attack"
5972,2021.emnlp-main.236,2021,56,"attention, training, pruning"
5973,2021.emnlp-main.236,2021,56,"attention, training, pruning"
5974,2021.emnlp-main.236,2021,56,"attention, training, pruning"
5975,2021.emnlp-main.236,2021,56,"attention, training, pruning"
5976,2021.emnlp-main.253,2021,-1,noise
5977,2021.emnlp-main.253,2021,-1,noise
5978,2021.emnlp-main.443,2021,57,"retrieval, dense, retrievers"
5979,2021.emnlp-main.443,2021,57,"retrieval, dense, retrievers"
5980,2021.emnlp-main.443,2021,-1,noise
5981,2021.emnlp-main.343,2021,-1,noise
5982,2021.emnlp-main.343,2021,68,"question, answering, questions"
5983,2021.emnlp-main.343,2021,68,"question, answering, questions"
5984,2021.emnlp-main.343,2021,-1,noise
